Name,Url,Telephone,Longitude,Latitude,AddressRegion,AddressLocality,AddressCountry,Tags
Ballymore Historic Features,http://www.ballymorehistoricfeatures.com,3.53868E+11,-6.374547,52.598346,Wexford,Ballymore,Republic of Ireland,Museums and Attraction
Ballymorris Pottery,http://ballymorrispottery.ie,35361357118,-8.77213,52.6906707,Clare,Cratloe,Ireland,"Craft,Shopping,Food Shops,Shopping Centres and Department Store,Learning,Museums and Attraction"
Ballymote Castle,http://www.megalithicireland.com/Ballymote%20Castle.html,,-8.5197245,54.087625,Sligo,Ballymote,Ireland,"Historic Houses and Castle,Castle"
Ballymurrin Quaker Farmstead,http://www.ballymurrinquakerfarmstead.eu,35340448206,-6.1066529,52.9341601,Wicklow,,Ireland,"Historic Houses and Castle,Castle"
Ballynacarriga Castle,http://www.castles.ancientireland.org/ballinacarriga/index.htm,3.53239E+11,-9.031648,51.705571,Cork,Bandon,Ireland,"Historic Houses and Castle,Castle"
Ballynacourty Gardens,https://www.limerick.ie/discover/eat-see-do/nature-wildlife/gardens/ballynacourty-gardens,35361396409,-8.935327,52.643399,Limerick,Ballysteen,Republic of Ireland,"Gardening,Nature and Wildlife,Gardens,Garden"
Ballynahinch Castle Hotel and Gardens,https://www.ballynahinch-castle.com,3539531006,-9.862961,53.460188,Galway,Recess,Ireland,"Gardening,Nature and Wildlife,Gardens,Garden"
Ballynahinch Castle Hotel Fly Fishing Tuition,http://www.ballynahinch-castle.com,3539531006,-9.862353,53.460213,Galway,Ballynahinch,Republic of Ireland,"Learning,Museums and Attraction"
Ballynahow Castle,http://irishantiquities.bravehost.com/tipperary/ballynahow/ballynahow.html,,-7.8785802,52.6930716,Tipperary,,Ireland,"Historic Houses and Castle,Castle"
Ballynatray Gardens,http://www.ballynatray.com,3532497463,-7.887014,51.99547,Cork,Youghal,Ireland,"Gardening,Nature and Wildlife,Gardens,Garden"
Ballyquin Green Coast Beaches 2019,,,-7.70269457,51.97130192,Waterford,Ardmore,Ireland,Beach
Ballyrafton Wood,http://www.coillteoutdoors.ie,,-7.229853781,52.72168866,Kilkenny,Ballyfoyle,Republic of Ireland,"Forest Park,Park and Forest Walk,Walking,National Park,National and Forest Park,Public Park,Nature and Wildlife"
Ballyrisode Green Coast Beach 2019,,,-9.667880127,51.51648225,Cork,Toormore,Ireland,Beach
Ballysaggartmore Towers,https://www.theirishplace.com/heritage/history-ballysaggartmore-towers,,-7.9631741,52.1472156,Waterford,,Ireland,"Historic Houses and Castle,Castle"
Ballyscanlon Forest,http://www.coillteoutdoors.ie,,-7.206163681,52.17425471,Waterford,Fenor,Republic of Ireland,"Forest Park,Park and Forest Walk,Walking,National Park,National and Forest Park,Public Park,Nature and Wildlife"
Ballytoughey Loom,http://www.clareislandhandweaver.com,3539825800,-9.988141954,53.79245548,Mayo,Clare Island,Republic of Ireland,"Craft,Shopping,Food Shops,Shopping Centres and Department Store,Learning,Museums and Attraction"
Ballyvaughan Pier,,,-9.153682,53.119533,Clare,Ballyvaughan,Ireland,Discovery Point
Balrath Wood,,+353(0)18358022,-6.952315923,53.70557053,Meath,Balrath,Republic of Ireland,"Forest Park,Park and Forest Walk,Walking,National Park,National and Forest Park,Public Park,Nature and Wildlife"
Baltimore Harbour,,,-9.3745726,51.482555,Cork,Baltimore,Ireland,Embarkation Point
Baltinglass Abbey,http://visitwicklow.ie/attractions/baltinglass-abbey,,-6.7102325,52.9439747,Wicklow,Baltinglass,Ireland,"Church Abbey,Monastery,Churches,Abbeys and Monastery,Ruins,Historic Houses and Castle"
Banna Blue Flag Beach 2019,http://www.blueflag.org,+353(0)667121288,-9.837115441,52.33613261,Kerry,Ardfert,Republic of Ireland,Beach
Banna Strand,,,-9.8345768,52.338905,Kerry,Ardfert,Ireland,Discovery Point
Bansha Wood,http://www.coillte.ie,+353(0)527441453,-8.064347932,52.44829852,Tipperary,Bansha,Republic of Ireland,"Forest Park,Park and Forest Walk,Walking,National Park,National and Forest Park,Public Park,Nature and Wildlife"
Bantry Harbour,,,-9.4615996,51.679697,Cork,Bantry,Ireland,Embarkation Point
Bantry House & Garden,http://www.bantryhouse.com/the-house.html,3532750047,-9.4645065,51.6774722,Cork,Bantry,Ireland,"Historic Houses and Castle,Castle,Gardens,Garden"
Barley Cove,,,-9.76928,51.468821,Cork,Crookhaven,Ireland,Discovery Point
Barleycove Beach Awarded Blue Flag 2019,http://www.blueflagireland.org/,+353(0)2821489,-9.7756123,51.46938786,Cork,Goleen,Republic of Ireland,"Beach,Swimming,Swimming Pools and Water Park,Venue"
Barnageara Beach,,+353(0)18400077,-6.148359036,53.58666584,Dublin,,Republic of Ireland,Beach
Barry Doyle Design Jewellers,http://www.barrydoyledesign.com,35316172838,-6.2633661,53.3425059,Dublin,,Ireland,"Craft,Shopping,Food Shops,Shopping Centres and Department Store,Learning,Museums and Attraction"
Basket Barn,http://kathleenmccormickbaskets.com,3.53869E+11,-6.9755865,53.4455553,Kildare,,Ireland,"Craft,Shopping,Food Shops,Shopping Centres and Department Store,Learning,Museums and Attraction"
Battle of the Boyne Visitor Centre,http://www.battleoftheboyne.ie,3.5342E+11,-6.423349515,53.72338268,Meath,Oldbridge,Republic of Ireland,Museums and Attraction
B? Bhaile U? Thiarn?in (Ballyhiernan Bay),,,-7.7277017,55.247075,Donegal,,Ireland,Discovery Point
Beale Strand,,,-9.6312144,52.573972,Kerry,Ballybunion,Ireland,Discovery Point
Bear Essentials,http://www.bearessentials.ie,3.53878E+11,-7.7100841,54.125789,Cavan,Bawnboy,Ireland,"Craft,Shopping,Food Shops,Learning,Museums and Attraction"
Beaulieu House and Gardens,http://beaulieuhouse.ie,3.5342E+11,-6.2935996,53.7281596,Louth,Cross,Ireland,"Historic Houses and Castle,Castle"
Beaulieu House Gardens,http://www.beaulieuhouse.ie,3.5342E+11,-6.2935996,53.7281596,Louth,Cross,Ireland,"Gardening,Nature and Wildlife,Gardens,Garden"
Bective Abbey,http://monastic.ie/history/bective-cistercian-abbey,,-6.7028943,53.5824741,Meath,Ballina,Ireland,"Church Abbey,Monastery,Churches,Abbeys and Monastery"
Beechdale Plantsplus Garden Centre,http://www.beechdale.ie,3.53539E+11,-6.6880464,52.4607195,Wexford,Enniscorthy,Ireland,"Gardening,Nature and Wildlife,Gardens,Garden"
Beechmount Art Studio,http://www.beechmountartstudio.com,3.53879E+11,-8.853538857,53.38246314,Galway,Turloughmore,Ireland,"Craft,Shopping,Learning,Museums and Attraction"
Belcarra Eviction Cottage,http://www.museumsofmayo.com/eviction-cottage/eviction-cottage-belcarra.html,3.53879E+11,-9.2190281,53.8129006,Mayo,Castlebar,Ireland,Museums and Attraction
Belleek Woods,http://www.northmayo.ie/belleek-woods/,,-9.145716487,54.13321829,Mayo,Ballina,Ireland,"Forest Park,Park and Forest Walk,Walking,National Park,National and Forest Park,Public Park,Nature and Wildlife"
Bellfield House Gardens,http://www.angelajupe.ie,35350547766,-7.9319548,52.9962592,Offaly,Belfield,Ireland,"Gardening,Nature and Wildlife,Gardens,Garden"
Belturbet Railway Station,http://www.discoverbelturbet.ie/about-belturbet/belturbet-railway-station,3.535E+11,-7.4422836,54.0976819,Cavan,Belturbet,Ireland,Museums and Attraction
Belvedere House Gardens and Park,http://www.belvedere-house.ie,3.53449E+11,-7.369202,53.477197,Westmeath,Mullingar,Ireland,Historic Houses and Castle
Belvedere House Gardens & Park,http://www.belvedere-house.ie,3.53449E+11,-7.369202,53.477197,Westmeath,Mullingar,Ireland,"Cafe,Food and Drink,Historic Houses and Castle,Gardening,Nature and Wildlife,Gardens,Garden,Walking"
Benbulben,,,-8.4667,54.3667,Sligo,,Ireland,Natural Landscape
Benbulben Pottery,http://davemcloughlinceramics.com,3.53862E+11,-8.4833994,54.3193646,Sligo,Rathcormac,Ireland,"Craft,Shopping,Food Shops,Shopping Centres and Department Store,Learning,Museums and Attraction"
Beoir Chorca Dhuibhne - West Kerry Brewery,http://www.westkerrybrewery.ie,3.53877E+11,-10.38642278,52.17047361,Kerry,,Ireland,Museums and Attraction
Bere Island,http://www.bereisland.net,+353(0)2775099,-9.86344539,51.63047154,Cork,,Republic of Ireland,"Island,Offshore Island"
Bere Island - East End Pier,,,-9.819922,51.634348,Cork,Bere Island,Ireland,Discovery Point
Bere Island Heritage Centre,http://www.bereisland.net/activities/heritage-centre,3532775956,-9.8800912,51.6352472,Cork,,Ireland,Museums and Attraction
Bere Island (West End Pier),,,-9.866889,51.6332349,Cork,,Ireland,Discovery Point
Berkeley Forest House,http://berkeleyforesthouse.com,35351421361,-6.873299053,52.41402524,Wexford,New Ross,Republic of Ireland,"Historic Houses and Castle,Castle"
Berlitz Language Centre,https://www.facebook.com/BerlitzDublin,+353(0)16449742,-6.250585,53.341729,Dublin,,Republic of Ireland,"Learning,Museums and Attraction"
Bernard McGlinchey Town Park,http://www.donegalcoco.ie,+353(0)749153900,-7.736715873,54.9511565,Donegal,Letterkenny,Ireland,Natural Landscape
Berry Lodge Cookery School,http://www.berrylodge.com,3.53657E+11,-9.430075,52.8304448,Clare,,Ireland,"Cooking,Cookery,Learning,Museums and Attraction"
Bertra Beach,http://www.blueflagireland.org/,+353(0)14002202,-9.63699002,53.77948047,Mayo,Murrisk,Republic of Ireland,Beach
B? Fhionntr? (Fintragh Bay),,,-8.4882206,54.635294,Donegal,,Ireland,Discovery Point
Big Smoke Writing Factory,http://www.bigsmokewritingfactory.com/index.php,+353(0)879766253,-6.256189657,53.33408978,Dublin,,Ireland,"Learning,Museums and Attraction"
Birr Castle Demesne & Historic Science Centre,https://www.birrcastle.com,3.53579E+11,-7.9143201,53.0967043,Offaly,Birr,Ireland,"Historic Houses and Castle,Castle,Gardening,Nature and Wildlife"
Birr Castle Gardens,http://www.birrcastle.com,3.53579E+11,-7.9156832,53.0973006,Offaly,Birr,Ireland,"Gardening,Nature and Wildlife,Gardens,Garden"
Bishop Lucey Park,,+353(0)214924026,-8.47471,51.8972,Cork,Cork City,Republic of Ireland,"Forest Park,Park and Forest Walk,Walking,National Park,National and Forest Park,Public Park,Nature and Wildlife"
Bishops Palace Limerick Civic Trust,http://www.limerickcivictrust.ie,35361313399,-8.625267,52.670433,Limerick,,Republic of Ireland,"Historic Houses and Castle,Castle"
Bishop's Quarter Green Coast Awards 2019,http://www.greencoast.org/gca,,-9.129042808,53.12729336,Clare,Ballyvaughan,Ireland,Beach
Black Abbey,http://visitkilkenny.ie/black_abbey,,-7.257644,52.653965,Kilkenny,Kilkenny City,Republic of Ireland,"Church Abbey,Monastery,Churches,Abbeys and Monastery"
Blackbird Gallery,http://www.theblackbirdgallery.ie,+353(0)877843015,-7.249860982,52.64956841,Kilkenny,Kilkenny City,Republic of Ireland,"Craft,Shopping,Art Gallery"
Black Castle,http://carlowtourism.com/black-castle-2,,-6.97769,52.73621,Carlow,Leighlinbridge,Ireland,"Historic Houses and Castle,Castle,Ruins"
Black Castle Wicklow,"http://www.megalithicireland.com/Black%20Castle,%20Wicklow.html",,-6.030845,52.9811225,Wicklow,,Ireland,"Historic Houses and Castle,Castle,Ruins"
Black Church Print Studio,http://www.print.ie,+353(0)16773629,-6.264056,53.345635,Dublin,,Republic of Ireland,"Craft,Shopping,Learning,Museums and Attraction"
Black Donkey Brewing,http://BlackDonkeyBeer.com,3.5395E+11,-8.6406195,53.74447158,Roscommon,Ballinlough,Republic of Ireland,Museums and Attraction
Blackrock Beach,http://facebook.com/visitblackrock/,+353(0)872077193,-6.366831,53.960735,Louth,Blackrock,Ireland,Beach
Blackrock Boathouse,http://www.visitblackrock.ie/places-of-interest,3.53872E+11,-6.367440639,53.95728611,Louth,Blackrock,Ireland,Museums and Attraction
Blackrock Park,http://www.dlrcoco.ie/parks/blackrock.html,+353(0)12047275,-6.19078,53.3066,Dublin,Blackrock,Ireland,"Forest Park,Park and Forest Walk,Walking,National Park,National and Forest Park,Public Park,Nature and Wildlife"
Blackrock Wetlands,http://visitblackrock.ie,+353(0)872077193,-6.375229765,53.95684318,Louth,Blackrock,Ireland,Natural Landscape
Blacks Brewery,http://blacksbrewery.com/tours,3.53879E+11,-8.515615,51.710963,Cork,Kinsale,Ireland,Museums and Attraction
Blackwater Castle,https://www.blackwatercastle.com/history-and-heritage/history,3532226333,-8.460477,52.170583,Cork,Castletownroche,Ireland,"Historic Houses and Castle,Castle"
Blackwater Open Farm,https://www.blackwateropenfarm.ie/,3.53851E+11,-6.342129,52.42801,Wexford,Blackwater,Ireland,Visitor Farm
Blarney Castle Gardens,https://blarneycastle.ie/pages/the-gardens,3.53214E+11,-8.5684923,51.9313159,Cork,Blarney,Ireland,"Castle,Historic Houses and Castle,Gardening,Nature and Wildlife,Gardens,Garden"
Blarney House and Gardens,https://blarneycastle.ie/,3.53214E+11,-8.5707144,51.9291159,Cork,,Ireland,"Gardening,Nature and Wildlife,Gardens,Garden,Walking"
Blarney House & Gardens,http://www.blarneycastle.ie,3.53214E+11,-8.5717676,51.9268715,Cork,Blarney,Ireland,"Historic Houses and Castle,Castle"
Blennerville Windmill,http://www.blennerville-windmill.ie,3.53667E+11,-9.7368409,52.2568655,Kerry,Blennerville,Ireland,"Museums and Attraction,Bird Watching,Nature and Wildlife"
Blessington Street Basin (Dublin's Secret Garden),http://www.dublincity.ie/main-menu-services-recreation-culture-dublin-city-parks-visit-park/blessington-street-basin,+353(0)16612369,-6.269691598,53.35722262,Dublin,Dublin City,Republic of Ireland,"Gardening,Nature and Wildlife,Gardens,Garden"
BLOCK T,http://www.blockt.ie,+353(0)15351014,-6.2794985,53.3475357,Dublin,,Republic of Ireland,"Craft,Shopping,Learning,Museums and Attraction"
Blue Egg Gallery,http://www.blueegggallery.ie/,,-6.464646481,52.33936431,Wexford,Wexford Town,Ireland,"Craft,Shopping,Art Gallery"
Blue Pool,,,-9.548521,51.748777,Cork,,Republic of Ireland,Discovery Point
B? na Scealg (Ballinskelligs Bay),,,-10.27351,51.820965,Kerry,Ballinskelligs,Ireland,Discovery Point
Bodenstown Graveyard,,,-6.6651887,53.2660878,Kildare,,Ireland,"Museums and Attraction,Ruins,Historic Houses and Castle"
Bog of Allen Nature Centre,http://www.ipcc.ie,35345860133,-6.949689016,53.2707245,Kildare,Rathangan,Republic of Ireland,Museums and Attraction
Bombyx Mori ? Felt & Silk Art,http://bombyxmorifeltsilk.weebly.com,3.5391E+11,-8.356105736,53.07105019,Galway,Ballinasloe,Ireland,"Craft,Shopping,Learning,Museums and Attraction"
Bonane Heritage Park,http://www.bonaneheritagepark.com,3.53858E+11,-9.5203851,51.8295633,Kerry,Bonane,Ireland,Museums and Attraction
Booley Bay Beach Green Coast Awards 2019,http://www.greencoast.org/gca,,-6.905515775,52.20114764,Wexford,Duncannon,Ireland,Beach
Borris House,http://www.borrishouse.com,3.536E+11,-6.9289923,52.5988892,Carlow,Borris,Ireland,"Historic Houses and Castle,Castle"
Bothan Scoir,https://www.inspirock.com/ireland/cashel/an-bothan-scoir-a110782273,3.53869E+11,-7.880471,52.5127828,Tipperary,Cashel,Ireland,Museums and Attraction
Bourn Vincent Gallery,https://ulsites.ul.ie/visualarts/current-and-upcoming-events,35361333644,-8.573732,52.6744919,Limerick,,Ireland,"Craft,Shopping,Art Gallery"
Boyle Abbey,http://www.heritageireland.ie/en/west/boyleabbey,3.5372E+11,-8.2970185,53.9735204,Roscommon,Boyle,Ireland,"Church Abbey,Monastery,Churches,Abbeys and Monastery"
Bramber Studios,http://www.bramberstudio.com,3.53051E+11,-7.9417937,53.0081059,Offaly,Shinrone,Ireland,"Craft,Shopping,Learning,Museums and Attraction"
Bram Stoker?s Castle Dracula Experience Dublin,http://www.CastleDracula.ie,+353(0)18512151,-6.229030364,53.36303247,Dublin,Clontarf,Ireland,Museums and Attraction
Bray Head,,,-10.39667,51.891958,Kerry,Valentia Island,Ireland,Discovery Point
Bray South Promenade Beach Blue Flag Awards 2019,http://cleancoastsireland.org,,-6.098617902,53.20669243,,,Ireland,Beach
Breda Haugh Jeweller Designer,http://www.bredahaugh.com,+353(0)16705738,-6.240096403,53.34193086,Dublin,,Ireland,"Craft,Shopping,Learning,Museums and Attraction"
Brian Bor? Heritage Centre,http://www.discoverkillaloe.ie/attractions-brian-boru-heritage-centre.php,35361360788,-8.440257,52.807384,Clare,Killaloe,Ireland,Museums and Attraction
Brickfield Park,http://dublincity.ie/main-menu-services-culture-dublin-city-parks-visit-park/brickfield-park,+353(0)12222222,-6.30568,53.3285,Dublin,,Republic of Ireland,"Forest Park,Park and Forest Walk,Walking,National Park,National and Forest Park,Public Park,Nature and Wildlife"
Brideweir Hous,https://www.brideweir.ie,3532536386,-8.1550475,52.0869699,Cork,Conna,Ireland,"Historic Houses and Castle,Castle"
Bridewell Brewery,https://bridewellbrewery.ie,3.53871E+11,-10.02033,53.4872227,Galway,Clifden,Ireland,Museums and Attraction
Bridge Mills Galway Language Centre,http://www.galwaylanguage.com,35391566468,-9.0565047,53.2714383,Galway,,Ireland,"Learning,Museums and Attraction"
Bridges of Ross,,,-9.8680401,52.589981,Clare,,Ireland,Discovery Point
Bridge Street Studios,https://www.bridgestreetstudios.com/,3.53429E+11,-6.402879,54.0094618,Louth,Dundalk,Ireland,"Craft,Shopping,Art Gallery"
Brigit's Garden (Gaird?n Bhr?de),http://www.brigitsgarden.ie,35391550905,-9.212496,53.385307,Galway,,Ireland,"Cafe,Food and Drink,Shopping,Gardening,Nature and Wildlife,Gardens,Garden,Learning,Museums and Attraction,Tour"
Brittas Bay North Beach Blue Flag Beach 2019,http://www.blueflagireland.org/,+353(0)40469117,-6.044586281,52.89580557,Wicklow,Brittas Bay,Republic of Ireland,Beach
Brittas Bay South Beach Blue Flag Beach 2019,http://www.blueflagireland.org/,,-6.062782387,52.87529633,Wicklow,Brittas Bay,Ireland,Beach
"Br? na B?inne Visitor Centre (Newgrange, Knowth and Dowth)",http://www.heritageireland.ie/en/midlands-eastcoast/brunaboinnevisitorcentre,3.5342E+11,-6.4492874,53.6935317,Meath,Donore,Ireland,Museums and Attraction
Brushwood Studios Art Gallery,http://www.brushwoodstudios.com,3.53647E+11,-9.8698743,51.8283045,Kerry,Sneem,Ireland,"Craft,Shopping,Art Gallery"
Bullock Castle,http://www.dlrtourism.com,+353(0)12845066,-6.108629,53.285016,Dublin,Dalkey,Republic of Ireland,"Historic Houses and Castle,Castle"
Bundoran Beach,,+353(0)719841350,-8.279608257,54.47824371,Donegal,Bundoran,Republic of Ireland,Beach
Bunmahon Beach,http://www.blueflagireland.org/bonmahon-co-waterford/beach-description.535.html,,-7.366588073,52.13839563,Waterford,Bunmahon,Republic of Ireland,Beach
Bunowen Bay,,,-10.120935,53.407511,Galway,Ballyconneely,Ireland,Discovery Point
Bunratty Castle and Folk Park,https://www.shannonheritage.com/attractions/bunratty-castle,35361360788,-8.8119226,52.6995682,Clare,Bunratty,Ireland,"Historic Houses and Castle,Castle"
Bunratty Castle Gardens,https://www.shannonheritage.com/,35361360788,-8.8119226,52.6995682,Clare,Bunratty,Ireland,"Gardening,Nature and Wildlife,Gardens,Garden"
Burren and Cliffs of Moher UNESCO Geopark,http://www.burren.ie,+353(0)657072295,-9.001845896,53.00854191,Clare,,Ireland,Natural Landscape
